date,delay,distance,origin,destination
01251015,-2,1307,SFO,AUS
01251215,-3,360,SFO,LAS
01251400,-10,2125,SFO,MCO
01250810,-1,2245,SFO,FLL
01250925,-1,2350,SFO,BOS
01251045,0,590,SFO,SEA
01252005,-9,590,SFO,SEA
01252005,-8,478,SFO,PDX
01250900,-1,360,SFO,LAS
01251325,-1,360,SFO,LAS
01251450,-6,360,SFO,LAS
01251600,-6,360,SFO,LAS
01251810,-7,360,SFO,LAS
01251130,-3,293,SFO,LAX
01250905,-7,478,SFO,PDX
01251320,-4,293,SFO,LAX
01251535,-2,293,SFO,LAX
01251620,-4,293,SFO,LAX
01251005,-9,388,SFO,SAN
01251515,7,388,SFO,SAN
01250935,-4,1604,SFO,ORD
01251425,-7,2245,SFO,FLL
01250935,0,1273,SFO,DFW
01250800,-4,293,SFO,LAX
01260800,-4,2122,SFO,DCA
01260700,-1,2247,SFO,JFK
01260920,-3,2247,SFO,JFK
01261400,-6,366,SFO,PSP
01261505,5,2247,SFO,JFK
01262320,-2,2247,SFO,JFK
01260940,17,2102,SFO,IAD
01261455,-6,2102,SFO,IAD
01260935,-7,2191,SFO,PHL
01260800,-2,2229,SFO,EWR
01262130,-5,2229,SFO,EWR
01261115,-3,1604,SFO,ORD
01261015,29,1307,SFO,AUS
01261215,-1,360,SFO,LAS
01260810,-5,2245,SFO,FLL
01262310,-7,2245,SFO,FLL
01260925,-1,2350,SFO,BOS
01262250,-1,2350,SFO,BOS
01260720,-10,1273,SFO,DFW
01261250,-1,1273,SFO,DFW
01261815,-7,1273,SFO,DFW
01261205,-2,590,SFO,SEA
01261615,3,590,SFO,SEA
01262005,-6,590,SFO,SEA
01262005,-5,478,SFO,PDX
01261535,-8,478,SFO,PDX
01260900,-4,360,SFO,LAS
01261325,0,360,SFO,LAS
01261450,-6,360,SFO,LAS
01261800,-4,360,SFO,LAS
01261835,-10,360,SFO,LAS
01261130,-3,293,SFO,LAX
01261320,-2,293,SFO,LAX
01261535,-6,293,SFO,LAX
01261620,-4,293,SFO,LAX
01261915,-2,293,SFO,LAX
01262050,0,293,SFO,LAX
01261005,-6,388,SFO,SAN
01261515,0,388,SFO,SAN
01261750,-6,388,SFO,SAN
01261955,-4,388,SFO,SAN
01261425,-2,2229,SFO,EWR
01260800,-3,360,SFO,LAS
01262035,-5,360,SFO,LAS
01261740,-2,293,SFO,LAX
01260800,-7,293,SFO,LAX
01261615,-5,293,SFO,LAX
01270800,-6,2122,SFO,DCA
01270700,0,2247,SFO,JFK
01270920,0,2247,SFO,JFK
01271400,-5,366,SFO,PSP
01271505,22,2247,SFO,JFK
01272320,-8,2247,SFO,JFK
01270940,-4,2102,SFO,IAD
01271455,-3,2102,SFO,IAD
01270935,-7,2191,SFO,PHL
01270800,1,2229,SFO,EWR
01270725,-4,1604,SFO,ORD
01271115,-10,1604,SFO,ORD
01271015,-9,1307,SFO,AUS
01271215,56,360,SFO,LAS
01270810,20,2245,SFO,FLL
01270925,-2,2350,SFO,BOS
01272250,-10,2350,SFO,BOS
01270720,-4,1273,SFO,DFW
01271250,-3,1273,SFO,DFW
01271815,-5,1273,SFO,DFW
01270700,-6,590,SFO,SEA
01271205,11,590,SFO,SEA
01271615,-9,590,SFO,SEA
01272005,-11,590,SFO,SEA
01272005,-6,478,SFO,PDX
01271535,-8,478,SFO,PDX
01270900,-7,360,SFO,LAS
01271325,16,360,SFO,LAS
01271450,-5,360,SFO,LAS
01271800,-5,360,SFO,LAS
01271835,-3,360,SFO,LAS
01270645,-3,293,SFO,LAX
01271130,68,293,SFO,LAX
01270905,-5,478,SFO,PDX
01271325,24,293,SFO,LAX
01271535,-5,293,SFO,LAX
01271620,-3,293,SFO,LAX
01271915,-3,293,SFO,LAX
01272040,-4,293,SFO,LAX
01270700,-1,388,SFO,SAN
01271005,-1,388,SFO,SAN
01271515,-5,388,SFO,SAN
01271750,50,388,SFO,SAN
01271955,-7,388,SFO,SAN
01271425,-5,2229,SFO,EWR
01270800,-8,293,SFO,LAX
01280800,-4,2122,SFO,DCA
01280700,-5,2247,SFO,JFK
01280920,16,2247,SFO,JFK
01281505,-3,2247,SFO,JFK
01282320,-1,2247,SFO,JFK
01280940,-7,2102,SFO,IAD
01281455,-11,2102,SFO,IAD
01280935,-11,2191,SFO,PHL
01280800,3,2229,SFO,EWR
01280725,-9,1604,SFO,ORD
01281115,-8,1604,SFO,ORD
01281015,-2,1307,SFO,AUS
01281215,3,360,SFO,LAS
01280810,-5,2245,SFO,FLL
01280925,-2,2350,SFO,BOS
01282250,28,2350,SFO,BOS
01280720,-7,1273,SFO,DFW
01281250,-4,1273,SFO,DFW
01281815,-5,1273,SFO,DFW
01280700,-4,590,SFO,SEA
01281205,2,590,SFO,SEA
01281615,-5,590,SFO,SEA
01282005,8,590,SFO,SEA
01282005,-3,478,SFO,PDX
01281535,-3,478,SFO,PDX
01280900,-5,360,SFO,LAS
01281325,-7,360,SFO,LAS
01281800,-6,360,SFO,LAS
01280645,-5,293,SFO,LAX
01281130,7,293,SFO,LAX
01280905,-6,478,SFO,PDX
01281325,3,293,SFO,LAX
01281535,-6,293,SFO,LAX
01281620,7,293,SFO,LAX
01281915,-4,293,SFO,LAX
01282040,-1,293,SFO,LAX
01280700,-10,388,SFO,SAN
01281005,-11,388,SFO,SAN
01281515,-4,388,SFO,SAN
01281750,-5,388,SFO,SAN
01281955,-1,388,SFO,SAN
01281425,-10,2229,SFO,EWR
01280800,-6,293,SFO,LAX
01290800,-4,2122,SFO,DCA
01290700,-1,2247,SFO,JFK
01290920,-3,2247,SFO,JFK
01291400,-6,366,SFO,PSP
01291505,115,2247,SFO,JFK
01292320,1,2247,SFO,JFK
01290940,-4,2102,SFO,IAD
01291455,25,2102,SFO,IAD
01290935,-6,2191,SFO,PHL
01290800,14,2229,SFO,EWR
01290725,-6,1604,SFO,ORD
01291115,-10,1604,SFO,ORD
01291015,-4,1307,SFO,AUS
01291215,5,360,SFO,LAS
01290810,4,2245,SFO,FLL
01292310,21,2245,SFO,FLL
01290925,-6,2350,SFO,BOS
01292250,8,2350,SFO,BOS
01290720,-5,1273,SFO,DFW
01291250,-8,1273,SFO,DFW
01291815,43,1273,SFO,DFW
01290700,-6,590,SFO,SEA
01291205,-5,590,SFO,SEA
01291615,-10,590,SFO,SEA
01292005,53,590,SFO,SEA
01292005,38,478,SFO,PDX
01291535,-4,478,SFO,PDX
01290900,26,360,SFO,LAS
01291325,-2,360,SFO,LAS
01291450,16,360,SFO,LAS
01291800,11,360,SFO,LAS
01290630,-1,293,SFO,LAX
01291130,-7,293,SFO,LAX
01290905,-6,478,SFO,PDX
01291325,-7,293,SFO,LAX
01291535,77,293,SFO,LAX
01291620,78,293,SFO,LAX
01291915,-5,293,SFO,LAX
01292110,26,293,SFO,LAX
01290700,0,388,SFO,SAN
01291005,-1,388,SFO,SAN
01291515,77,388,SFO,SAN
01291750,-2,388,SFO,SAN
01291955,-4,388,SFO,SAN
01291425,36,2229,SFO,EWR
01290800,5,293,SFO,LAX
01300800,-5,2122,SFO,DCA
01300700,-4,2247,SFO,JFK
01300920,-2,2247,SFO,JFK
01301400,-2,366,SFO,PSP
01301505,-1,2247,SFO,JFK
01302320,-1,2247,SFO,JFK
01300940,0,2102,SFO,IAD
01301455,-5,2102,SFO,IAD
01300935,-10,2191,SFO,PHL
01300800,-4,2229,SFO,EWR
01302130,5,2229,SFO,EWR
01300725,-3,1604,SFO,ORD
01301115,154,1604,SFO,ORD
01301015,-5,1307,SFO,AUS
01301215,-3,360,SFO,LAS
01300810,-2,2245,SFO,FLL
01302310,-7,2245,SFO,FLL
01300925,-5,2350,SFO,BOS
01302250,14,2350,SFO,BOS
01300720,-1,1273,SFO,DFW
01301250,-2,1273,SFO,DFW
01301815,14,1273,SFO,DFW
01300700,-5,590,SFO,SEA
01301205,-6,590,SFO,SEA
01301615,-8,590,SFO,SEA
01302005,-5,590,SFO,SEA
01302005,-1,478,SFO,PDX
01301535,-3,478,SFO,PDX
01300900,-4,360,SFO,LAS
01301325,5,360,SFO,LAS
01301450,5,360,SFO,LAS
01301800,5,360,SFO,LAS
01301835,-5,360,SFO,LAS
01300645,-6,293,SFO,LAX
01301130,48,293,SFO,LAX
01300905,-3,478,SFO,PDX
01301325,-7,293,SFO,LAX
01301535,1,293,SFO,LAX
01301620,0,293,SFO,LAX
01301915,-4,293,SFO,LAX
01302040,-1,293,SFO,LAX
01300700,-4,388,SFO,SAN
01301005,-8,388,SFO,SAN
01301515,-7,388,SFO,SAN
01301750,-2,388,SFO,SAN
01301955,-4,388,SFO,SAN
01301425,-5,2229,SFO,EWR
01302035,0,360,SFO,LAS
01301740,-1,293,SFO,LAX
01300800,-2,293,SFO,LAX
01310800,-5,2122,SFO,DCA
01310700,-2,2247,SFO,JFK
01310920,0,2247,SFO,JFK
01311400,-5,366,SFO,PSP
01311505,16,2247,SFO,JFK
01312320,-5,2247,SFO,JFK
01310940,-5,2102,SFO,IAD
01311455,-4,2102,SFO,IAD
01310935,-6,2191,SFO,PHL
01310800,-3,2229,SFO,EWR
01310725,-2,1604,SFO,ORD
01311115,-10,1604,SFO,ORD
01311015,-10,1307,SFO,AUS
01311215,-2,360,SFO,LAS
01310810,-6,2245,SFO,FLL
01312310,0,2245,SFO,FLL
01310925,7,2350,SFO,BOS
01312250,-1,2350,SFO,BOS
01310720,-4,1273,SFO,DFW
01311250,-5,1273,SFO,DFW
01311815,-8,1273,SFO,DFW
01310700,-4,590,SFO,SEA
01311205,-3,590,SFO,SEA
01311615,-4,590,SFO,SEA
01312005,-1,590,SFO,SEA
01312005,0,478,SFO,PDX
01311535,-10,478,SFO,PDX
01310900,-6,360,SFO,LAS
01311325,3,360,SFO,LAS
01311450,-1,360,SFO,LAS
01311800,3,360,SFO,LAS
01311835,-5,360,SFO,LAS
01310645,2,293,SFO,LAX
01311130,-3,293,SFO,LAX
01310905,-3,478,SFO,PDX
01311325,-4,293,SFO,LAX
01311535,-1,293,SFO,LAX
01311620,-3,293,SFO,LAX
01311915,11,293,SFO,LAX
01312045,-2,293,SFO,LAX
01310700,-3,388,SFO,SAN
01311005,-3,388,SFO,SAN
01311515,3,388,SFO,SAN
01311750,-5,388,SFO,SAN
01311955,1,388,SFO,SAN
01311425,-3,2229,SFO,EWR
01312035,-7,360,SFO,LAS
01311740,-3,293,SFO,LAX
01310800,-4,293,SFO,LAX
01010955,22,323,SFO,SNA
01011935,177,293,SFO,LAX
01011335,0,293,SFO,LAX
01011655,24,388,SFO,SAN
01011345,0,840,SFO,DEN
01011800,118,360,SFO,LAS
01011555,52,360,SFO,LAS
01011725,57,323,SFO,SNA
01011100,-2,388,SFO,SAN
01012055,53,293,SFO,LAX
01010830,-8,293,SFO,LAX
01011050,-3,566,SFO,PHX
01011010,-2,360,SFO,LAS
01011210,50,566,SFO,PHX
01010745,-2,360,SFO,LAS
01011235,1,388,SFO,SAN
01011430,12,388,SFO,SAN
01011015,-5,1603,SFO,MKE
01011415,127,1612,SFO,MDW
01011035,-1,293,SFO,LAX
01012100,37,388,SFO,SAN
01011140,8,840,SFO,DEN
01010935,-3,1612,SFO,MDW
01012050,72,360,SFO,LAS
01011205,-6,293,SFO,LAX
01011245,2,1859,SFO,ATL
01011830,9,323,SFO,SNA
01011725,21,293,SFO,LAX
01011335,105,323,SFO,SNA
01011400,37,360,SFO,LAS
01011540,-1,293,SFO,LAX
01011740,37,566,SFO,PHX
01010810,-3,840,SFO,DEN
01021430,14,388,SFO,SAN
01020955,14,323,SFO,SNA
01021935,192,293,SFO,LAX
01022010,0,323,SFO,SNA
01022130,110,293,SFO,LAX
01020710,-10,323,SFO,SNA
01021300,8,388,SFO,SAN
01020600,-3,388,SFO,SAN
01020935,8,1612,SFO,MDW
01021655,6,388,SFO,SAN
01021345,3,840,SFO,DEN
01021800,71,360,SFO,LAS
01021210,484,566,SFO,PHX
01020700,-4,360,SFO,LAS
01021555,59,360,SFO,LAS
01022100,0,388,SFO,SAN
01021415,133,1612,SFO,MDW
01020640,-1,566,SFO,PHX
01021725,127,323,SFO,SNA
01021100,-1,388,SFO,SAN
01020800,0,293,SFO,LAX
01021415,-3,566,SFO,PHX
01020835,-4,388,SFO,SAN
01022050,48,360,SFO,LAS
01020615,-2,1612,SFO,MDW
01020620,-5,840,SFO,DEN
01021245,32,1859,SFO,ATL
01021140,-2,840,SFO,DEN
01021035,10,1603,SFO,MKE
01021830,30,323,SFO,SNA
01021725,40,293,SFO,LAX
01020600,-4,293,SFO,LAX
01021540,26,293,SFO,LAX
01021035,4,293,SFO,LAX
01021010,2,360,SFO,LAS
01021940,0,388,SFO,SAN
01021335,42,323,SFO,SNA
01021325,8,293,SFO,LAX
01021740,0,566,SFO,PHX
01020810,6,840,SFO,DEN
01022010,113,566,SFO,PHX
01021400,90,360,SFO,LAS
01021205,7,293,SFO,LAX
01031430,38,388,SFO,SAN
01030955,18,323,SFO,SNA
01031935,102,293,SFO,LAX
01032010,93,323,SFO,SNA
01032130,0,293,SFO,LAX
01030710,6,323,SFO,SNA
01031300,-5,388,SFO,SAN
01030600,56,388,SFO,SAN
01030935,0,1612,SFO,MDW
01031655,141,388,SFO,SAN
01031345,0,840,SFO,DEN
01031800,135,360,SFO,LAS
01031210,0,566,SFO,PHX
01030700,0,360,SFO,LAS
01031555,40,360,SFO,LAS
01032100,97,388,SFO,SAN
01031415,0,1612,SFO,MDW
01030640,0,566,SFO,PHX
01031725,123,323,SFO,SNA
01031100,30,388,SFO,SAN
01030800,-1,293,SFO,LAX
01031415,3,566,SFO,PHX
01030835,-3,388,SFO,SAN
01032050,178,360,SFO,LAS
01030615,84,1612,SFO,MDW
01030620,1,840,SFO,DEN
01031245,47,1859,SFO,ATL
01031140,0,840,SFO,DEN
01031035,92,1603,SFO,MKE
01031830,0,323,SFO,SNA
01031725,131,293,SFO,LAX
01030600,-4,293,SFO,LAX
01031540,274,293,SFO,LAX
01031035,195,293,SFO,LAX
01031010,49,360,SFO,LAS
01031940,65,388,SFO,SAN
01031335,98,323,SFO,SNA
01031325,25,293,SFO,LAX
01031740,84,566,SFO,PHX
01030810,4,840,SFO,DEN
01032010,57,566,SFO,PHX
01031400,75,360,SFO,LAS
01031205,223,293,SFO,LAX
01041505,77,388,SFO,SAN
01040940,25,1603,SFO,MKE
01041635,25,293,SFO,LAX
01041540,91,360,SFO,LAS
01041200,12,388,SFO,SAN
01041340,24,840,SFO,DEN
01041725,117,360,SFO,LAS
01041910,131,323,SFO,SNA
01041055,130,1859,SFO,ATL
01041915,234,388,SFO,SAN
01041145,21,566,SFO,PHX
01041500,101,566,SFO,PHX
01040720,-1,360,SFO,LAS
01041745,118,388,SFO,SAN
01042030,301,293,SFO,LAX
01040935,27,293,SFO,LAX
01040815,0,293,SFO,LAX
01041110,111,360,SFO,LAS
01041410,146,360,SFO,LAS
01041320,100,323,SFO,SNA
01040605,105,840,SFO,DEN
01040920,25,323,SFO,SNA
01040825,99,840,SFO,DEN
01040635,-5,566,SFO,PHX
01040625,0,1612,SFO,MDW
01040835,-2,388,SFO,SAN
01041840,159,360,SFO,LAS
01041330,40,293,SFO,LAX
01041130,123,293,SFO,LAX
01041155,158,1612,SFO,MDW
01051430,26,388,SFO,SAN
01050955,0,323,SFO,SNA
01051935,340,293,SFO,LAX
01052010,89,323,SFO,SNA
01052130,51,293,SFO,LAX
01050935,2,1612,SFO,MDW
01051655,152,388,SFO,SAN
01051345,70,840,SFO,DEN
01051800,19,360,SFO,LAS
01051210,130,566,SFO,PHX
01051555,22,360,SFO,LAS
01052100,88,388,SFO,SAN
01051415,0,1612,SFO,MDW
01051725,41,323,SFO,SNA
01051100,3,388,SFO,SAN
01050800,-4,293,SFO,LAX
01051415,44,566,SFO,PHX
01052050,102,360,SFO,LAS
01050615,0,1612,SFO,MDW
01051245,11,1859,SFO,ATL
01051140,33,840,SFO,DEN
01051830,18,323,SFO,SNA
01051725,17,293,SFO,LAX
01051035,0,1603,SFO,MKE
01051235,-2,388,SFO,SAN
01051410,14,360,SFO,LAS
01051540,9,293,SFO,LAX
01051035,5,293,SFO,LAX
01051010,5,360,SFO,LAS
01051940,0,388,SFO,SAN
01051335,11,323,SFO,SNA
01051325,6,293,SFO,LAX
01051740,24,566,SFO,PHX
01050810,-2,840,SFO,DEN
01052010,96,566,SFO,PHX
01050745,1,360,SFO,LAS
01051205,3,293,SFO,LAX
01050910,0,388,SFO,SAN
01061430,52,388,SFO,SAN
01060955,21,323,SFO,SNA
01061935,104,293,SFO,LAX
01062130,0,293,SFO,LAX
01060710,10,323,SFO,SNA
01061300,26,388,SFO,SAN
01060600,-1,388,SFO,SAN
01060935,188,1612,SFO,MDW
01061655,141,388,SFO,SAN
01061800,228,360,SFO,LAS
01061210,59,566,SFO,PHX
01060700,1,360,SFO,LAS
01061555,106,360,SFO,LAS
01062100,141,388,SFO,SAN
01061415,0,1612,SFO,MDW
01060640,-3,566,SFO,PHX
01061725,67,323,SFO,SNA
01061100,307,388,SFO,SAN
01060800,-1,293,SFO,LAX
01061405,8,566,SFO,PHX
01061400,72,840,SFO,DEN
01060835,-1,388,SFO,SAN
01062050,186,360,SFO,LAS
01060615,1,1612,SFO,MDW
01061205,56,293,SFO,LAX
01060620,-1,840,SFO,DEN
01061245,42,1859,SFO,ATL
01061140,2,840,SFO,DEN
01061035,1,1603,SFO,MKE
01061830,-1,323,SFO,SNA
01061725,66,293,SFO,LAX
01060600,-3,293,SFO,LAX
01061540,-2,293,SFO,LAX
01061035,101,293,SFO,LAX
01061005,33,360,SFO,LAS
01061940,33,388,SFO,SAN
01061335,198,323,SFO,SNA
01061325,4,293,SFO,LAX
01061740,0,566,SFO,PHX
01060810,-1,840,SFO,DEN
01062010,74,566,SFO,PHX
01061400,44,360,SFO,LAS
01062020,43,323,SFO,SNA
01071305,12,293,SFO,LAX
01071840,52,323,SFO,SNA
01071725,1,293,SFO,LAX
01071525,60,323,SFO,SNA
01071720,32,360,SFO,LAS
01071340,55,840,SFO,DEN
01071115,-1,293,SFO,LAX
01072110,78,388,SFO,SAN
01070635,18,566,SFO,PHX
01071210,152,566,SFO,PHX
01071405,0,1612,SFO,MDW
01071010,10,360,SFO,LAS
01071140,21,360,SFO,LAS
01070940,-5,323,SFO,SNA
01070745,-1,293,SFO,LAX
01071725,53,388,SFO,SAN
01071225,-4,388,SFO,SAN
01071550,108,566,SFO,PHX
01071500,134,293,SFO,LAX
01071930,0,293,SFO,LAX
01070635,13,840,SFO,DEN
01070625,16,1859,SFO,ATL
01070940,-6,293,SFO,LAX
01072010,0,360,SFO,LAS
01071625,44,840,SFO,DEN
01070715,-1,360,SFO,LAS
01071355,55,360,SFO,LAS
01071940,18,323,SFO,SNA
01071015,21,388,SFO,SAN
01071250,39,323,SFO,SNA
01070600,-5,293,SFO,LAX
01071420,114,388,SFO,SAN
01070625,0,1612,SFO,MDW
01070720,15,1603,SFO,MKE
01072130,24,293,SFO,LAX
01071110,11,323,SFO,SNA
01070610,0,388,SFO,SAN
01071925,27,388,SFO,SAN
01071855,57,566,SFO,PHX
01070845,1,388,SFO,SAN
01081305,0,293,SFO,LAX
01081840,0,323,SFO,SNA
01081725,8,293,SFO,LAX
01081525,0,323,SFO,SNA
01081720,62,360,SFO,LAS
01081340,48,840,SFO,DEN
01081115,76,293,SFO,LAX
01082110,55,388,SFO,SAN
01080635,0,566,SFO,PHX
01081210,16,566,SFO,PHX
01081405,93,1612,SFO,MDW
01081010,66,360,SFO,LAS
01081140,110,360,SFO,LAS
01080940,-1,323,SFO,SNA
01080745,-5,293,SFO,LAX
01081725,49,388,SFO,SAN
01081225,0,388,SFO,SAN
01081550,43,566,SFO,PHX
01081500,60,293,SFO,LAX
01081930,36,293,SFO,LAX
01080635,-5,840,SFO,DEN
01080625,0,1859,SFO,ATL
01080940,32,293,SFO,LAX
01082010,114,360,SFO,LAS
01081625,37,840,SFO,DEN
01080715,-3,360,SFO,LAS
01081355,34,360,SFO,LAS
01081940,34,323,SFO,SNA
01081015,61,388,SFO,SAN
01081250,51,323,SFO,SNA
01080600,0,293,SFO,LAX
01081420,10,388,SFO,SAN
01080625,5,1612,SFO,MDW
01080720,1,1603,SFO,MKE
01082130,58,293,SFO,LAX
01081110,68,323,SFO,SNA
01080610,-6,388,SFO,SAN
01081925,58,388,SFO,SAN
01081855,24,566,SFO,PHX
01080845,1,388,SFO,SAN
01091305,-2,293,SFO,LAX
01091840,16,323,SFO,SNA
01091725,12,293,SFO,LAX
01091525,58,323,SFO,SNA
01091720,69,360,SFO,LAS
01091340,49,840,SFO,DEN
01091115,10,293,SFO,LAX
01092110,29,388,SFO,SAN
01090635,-6,566,SFO,PHX
01091210,32,566,SFO,PHX
01091405,90,1612,SFO,MDW
01091010,24,360,SFO,LAS
01091140,1,360,SFO,LAS
01090940,0,323,SFO,SNA
01090745,5,293,SFO,LAX
01091725,43,388,SFO,SAN
01091225,0,388,SFO,SAN
01091550,49,566,SFO,PHX
01091500,17,293,SFO,LAX
01091930,67,293,SFO,LAX
01090635,-2,840,SFO,DEN
01090625,-1,1859,SFO,ATL
01090940,13,293,SFO,LAX
01092010,54,360,SFO,LAS
01091625,10,840,SFO,DEN
01090715,-2,360,SFO,LAS
01091355,55,360,SFO,LAS
01091940,1,323,SFO,SNA
01091015,-4,388,SFO,SAN
01091250,42,323,SFO,SNA
01090600,-5,293,SFO,LAX
01091420,44,388,SFO,SAN
01090625,0,1612,SFO,MDW
01090720,1,1603,SFO,MKE
01092130,6,293,SFO,LAX
01091110,-1,323,SFO,SNA
01090610,-3,388,SFO,SAN
01091925,26,388,SFO,SAN
01091855,116,566,SFO,PHX
01090845,-1,388,SFO,SAN
01101305,51,293,SFO,LAX
01101840,72,323,SFO,SNA
01101725,44,293,SFO,LAX
01101525,4,323,SFO,SNA
01101720,84,360,SFO,LAS
01101340,45,840,SFO,DEN
01101115,40,293,SFO,LAX
01102110,38,388,SFO,SAN
01100635,-2,566,SFO,PHX
01101210,36,566,SFO,PHX
01101405,56,1612,SFO,MDW
01101010,63,360,SFO,LAS
01101140,11,360,SFO,LAS
01100940,78,323,SFO,SNA
01100745,2,293,SFO,LAX
01101725,13,388,SFO,SAN
01101225,34,388,SFO,SAN
01101550,2,566,SFO,PHX
01101500,30,293,SFO,LAX
01101930,6,293,SFO,LAX
01100635,7,840,SFO,DEN
01100625,4,1859,SFO,ATL
01100940,96,293,SFO,LAX
01102010,56,360,SFO,LAS
01101625,35,840,SFO,DEN
01100715,1,360,SFO,LAS
01101355,27,360,SFO,LAS
01101940,44,323,SFO,SNA
01101015,37,388,SFO,SAN
01101250,25,323,SFO,SNA
01100600,-3,293,SFO,LAX
01101420,82,388,SFO,SAN
01100625,2,1612,SFO,MDW
01100720,6,1603,SFO,MKE
01102130,63,293,SFO,LAX
01101110,44,323,SFO,SNA
01100610,-4,388,SFO,SAN
01101925,0,388,SFO,SAN
01101855,90,566,SFO,PHX
01100845,-8,388,SFO,SAN
01110825,-7,360,SFO,LAS
01110715,0,323,SFO,SNA
01111755,163,388,SFO,SAN
01111555,37,360,SFO,LAS
01111305,29,1612,SFO,MDW
01111055,-6,840,SFO,DEN
01111650,-2,566,SFO,PHX
01110910,0,388,SFO,SAN
01111425,-3,293,SFO,LAX
01111710,8,293,SFO,LAX
01111930,2,293,SFO,LAX
01111935,4,323,SFO,SNA
01111325,45,840,SFO,DEN
01111430,6,388,SFO,SAN
01111415,-6,323,SFO,SNA
01111135,1,388,SFO,SAN
01110630,1,840,SFO,DEN
01110920,0,323,SFO,SNA
01110650,-4,293,SFO,LAX
01111030,3,1859,SFO,ATL
01111135,25,293,SFO,LAX
01110810,-4,293,SFO,LAX
01111015,54,360,SFO,LAS
01111340,-1,360,SFO,LAS
01111715,-2,360,SFO,LAS
01111030,16,293,SFO,LAX
01110655,-5,566,SFO,PHX
01110725,1,388,SFO,SAN
01120825,-3,293,SFO,LAX
01121305,-4,293,SFO,LAX
01121840,28,323,SFO,SNA
01121725,38,293,SFO,LAX
01121535,155,323,SFO,SNA
01121720,51,360,SFO,LAS
01121340,21,840,SFO,DEN
01122110,0,388,SFO,SAN
01121420,-5,388,SFO,SAN
01121145,-4,323,SFO,SNA
01121115,-1,293,SFO,LAX
01121005,-1,360,SFO,LAS
01121140,-2,360,SFO,LAS
01121210,9,566,SFO,PHX
01121725,-5,388,SFO,SAN
01121355,13,360,SFO,LAS
01121345,6,1612,SFO,MDW
01120940,-6,293,SFO,LAX
01121225,-3,388,SFO,SAN
01121550,21,566,SFO,PHX
01121500,12,293,SFO,LAX
01120625,-2,1859,SFO,ATL
01122010,24,360,SFO,LAS
01121625,9,840,SFO,DEN
01120710,-3,360,SFO,LAS
01121940,9,323,SFO,SNA
01121015,-1,388,SFO,SAN
01121300,0,323,SFO,SNA
01120710,5,1603,SFO,MKE
01122135,32,293,SFO,LAX
01121925,36,388,SFO,SAN
01121940,32,293,SFO,LAX
01121855,16,566,SFO,PHX
01120845,-2,388,SFO,SAN
01131305,0,293,SFO,LAX
01131840,-3,323,SFO,SNA
01131725,0,293,SFO,LAX
01131535,-3,323,SFO,SNA
01131720,4,360,SFO,LAS
01131340,18,840,SFO,DEN
01131115,108,293,SFO,LAX
01132110,-5,388,SFO,SAN
01130635,4,566,SFO,PHX
01131210,17,566,SFO,PHX
01131405,15,1612,SFO,MDW
01131005,12,360,SFO,LAS
01131140,-3,360,SFO,LAS
01130940,-1,323,SFO,SNA
01130745,-2,293,SFO,LAX
01131725,22,388,SFO,SAN
01131225,2,388,SFO,SAN
01131550,0,566,SFO,PHX
01131500,3,293,SFO,LAX
01130630,0,840,SFO,DEN
01130625,-1,1859,SFO,ATL
01130940,13,293,SFO,LAX
01132010,-4,360,SFO,LAS
01131625,-5,840,SFO,DEN
01130710,-7,360,SFO,LAS
01131355,0,360,SFO,LAS
01131940,-7,323,SFO,SNA
01131015,10,388,SFO,SAN
01131300,23,323,SFO,SNA
01130600,0,293,SFO,LAX
01131420,7,388,SFO,SAN
01130625,1,1612,SFO,MDW
01130710,-1,1603,SFO,MKE
01132135,-8,293,SFO,LAX
01131110,-3,323,SFO,SNA
01130610,-5,388,SFO,SAN
01131925,-1,388,SFO,SAN
01131940,-4,293,SFO,LAX
01131855,-2,566,SFO,PHX
01130845,-7,388,SFO,SAN
01141305,-6,293,SFO,LAX
01141840,5,323,SFO,SNA
01141725,0,293,SFO,LAX
01141535,-4,323,SFO,SNA
01141720,0,360,SFO,LAS
01141340,-1,840,SFO,DEN
01141115,0,293,SFO,LAX
01142110,-3,388,SFO,SAN
01140635,-2,566,SFO,PHX
01141210,1,566,SFO,PHX
01141405,0,1612,SFO,MDW
01141005,4,360,SFO,LAS
01141140,0,360,SFO,LAS
01140940,-4,323,SFO,SNA
01140745,-2,293,SFO,LAX
01141725,11,388,SFO,SAN
01141225,-3,388,SFO,SAN
01141550,1,566,SFO,PHX
01141500,-1,293,SFO,LAX
01140630,-1,840,SFO,DEN
01140625,-3,1859,SFO,ATL
01140940,5,293,SFO,LAX
01142010,-4,360,SFO,LAS
01141625,-2,840,SFO,DEN
01140710,0,360,SFO,LAS
01141355,27,360,SFO,LAS
01141940,-5,323,SFO,SNA
01141015,-3,388,SFO,SAN
01141300,-4,323,SFO,SNA
01140600,-4,293,SFO,LAX
01141420,0,388,SFO,SAN
01140625,-5,1612,SFO,MDW
01140710,-4,1603,SFO,MKE
01142135,-1,293,SFO,LAX
01141110,-4,323,SFO,SNA
01140610,1,388,SFO,SAN
01141925,-3,388,SFO,SAN
01141940,-4,293,SFO,LAX
01141855,-3,566,SFO,PHX
01140845,-1,388,SFO,SAN
01151305,-5,293,SFO,LAX
01151840,25,323,SFO,SNA
